GEOID,BD,AH,NDVI,WCR
36005013200,0.2235851398046902,8.580689266593664,0.0596738122403621,0.0251624130694479
36005013300,0.2223691843595438,23.873658724201057,0.089270494878292,0.0
36005013500,0.2247874838171038,17.258139189156594,0.0777406319975853,0.0
36005014400,0.1515549464856902,12.223117778563234,0.0828433558344841,0.0
36005014900,0.3149089542103956,17.163984938968518,0.0552185475826263,0.0
36005015200,0.2325769447344535,7.4900175736649075,0.0427882075309753,0.0
36005015300,0.2403343849630959,12.21605230368349,0.0892573595046997,0.0
36005015800,0.261718518670081,10.090651504245477,0.0643362924456596,0.0
36005016000,0.1908596760333052,8.231020563956157,0.0477395728230476,0.0568430302939077
36005016200,0.2603376654539877,8.198657952381659,0.0637716948986053,0.0
36005016400,0.2654937066621763,8.641904112191353,0.0622237063944339,0.0
36005017500,0.3915149205131862,18.63259331583336,0.0504093766212463,0.0
36005017901,0.385728450933783,18.467937954797684,0.034881979227066,0.0
36005017902,0.2883916784395046,18.936088285215064,0.0555899403989315,0.0
36005018102,0.3865665703166521,19.471552507046063,0.0354718938469886,0.0
36005018400,0.2294368778772123,8.051222964206032,0.0757855102419853,0.0
36005020200,0.3289628667649409,9.886781368931691,0.048858530819416,0.0
36005020400,0.3305507974567087,10.30049742889742,0.051356915384531,0.0
36005020900,0.3950888731647629,17.067520361762984,0.0409380085766315,0.0
36005021002,0.227591254222859,26.696594838069565,0.0879989713430404,0.0
36005021302,0.321302655981077,17.304606323944867,0.0708118230104446,0.0
36005021501,0.3756218074357011,16.354506416907455,0.0297390762716531,0.0
36005021900,0.4180419390227359,11.890366823529485,0.0221558529883623,0.0
36005022101,0.4344991437014525,15.188515544524527,0.0210398975759744,0.0
36005022102,0.4210602376142456,17.71363934852951,0.0274418462067842,0.0
36005022300,0.4311665272214606,17.71230131390537,0.0369080193340778,0.0
36005022404,0.445615631610002,17.31637613232369,0.0587420761585235,0.0
36005022500,0.3214667851835161,19.07981927308068,0.0540209934115409,0.0
36005022702,0.2488763743856255,16.98033250848341,0.0309601221233606,0.0
36005022703,0.3738216738468959,37.999024021545154,0.0333694219589233,0.0
36005022800,0.332562371952987,16.47325885506218,0.0702323541045188,0.0
36005022902,0.3028840514665226,15.343373388519804,0.0759934708476066,0.0
36005023200,0.3172753207153858,9.415457785776184,0.0637124329805374,0.0
36005023301,0.3655938395896089,16.732794109562658,0.0396183393895626,0.0
36005023600,0.3091377788353914,10.038591845346852,0.0455225780606269,0.0
36005023900,0.4371409045353199,13.940485069330713,0.0264657735824584,0.0
36005024100,0.4336241236937478,16.137760412987646,0.0305410493165254,0.0
36005024300,0.357391519649742,14.313707790063988,0.0461800694465637,0.0
36005024400,0.3153362370843721,9.55690203540514,0.0380893908441066,0.0
36005024501,0.3437871134622038,14.778955239590957,0.0468835346400737,0.0
36005024502,0.3759313094748966,15.162585612585053,0.0668861344456672,0.0
36005024600,0.2528656941137313,9.962191539738493,0.0592899732291698,0.0
36005024800,0.2166130403217921,10.456380601118187,0.0968137606978416,0.0
36005024900,0.1980895826497176,17.443447373365082,0.0871922373771667,0.0
36005025000,0.294240034167109,9.198559836955855,0.0560990087687969,0.0
36005025100,0.311820057783491,13.058963002838665,0.0626907423138618,0.0
36005025200,0.321125036883542,7.984315218910921,0.0420783311128616,0.0
36005025300,0.3707655454397932,15.162637418684229,0.0506330244243145,0.0
36005025400,0.2877051537707115,8.318295682319128,0.0506052188575267,0.0
36005026500,0.4366830074074926,18.82031259395062,0.0432294644415378,0.0
36005026601,0.2678117797754382,11.48782632361114,0.0503386296331882,0.0
36005026602,0.3239618577378065,11.19124955802456,0.0466994233429431,0.0
36005026701,0.4100358790682149,17.174235889552055,0.0361659675836563,0.0
36005026702,0.3212131237870859,16.183685182148636,0.0664232820272445,0.0
36005027300,0.326792710588628,15.97228435874604,0.048444028943777,0.0
36005027700,0.2392987941392327,15.78536279035593,0.0624778494238853,0.0
36005027900,0.266054125348504,17.038330616728178,0.0703968256711959,0.0
36005028600,0.2681205691503669,20.349343308825546,0.0765950977802276,0.0
36005028700,0.3252616803749201,12.17699235369337,0.0626849979162216,0.0
36005028800,0.2314560199216209,9.67953430277082,0.0972854048013687,0.0
36005029600,0.1566152228522794,20.49807043883772,0.0586910247802734,0.0
36005030000,0.2879917559024635,9.995233954176577,0.0896734669804573,0.0
36005030100,0.1744602242026915,16.02234235527753,0.1408392637968063,0.0
36005030701,0.2091909850710172,24.663245267644506,0.0840292945504188,0.0
36005030900,0.0773633204857832,17.630301048005002,0.1084904968738555,0.0037798694090103
36005031200,0.2271925323996281,7.902834331639092,0.1083175987005233,0.0
36005031400,0.2269926446597135,9.04938364103903,0.1040372028946876,0.0
36005031600,0.2269231765025729,8.1074674461208,0.1361566632986068,0.0
36005031800,0.2153394470087485,8.9436930985062,0.1047856509685516,0.0
36005031900,0.0772109168368867,17.029342210167503,0.1245075836777687,0.0048355594188181
36005032400,0.190844177026083,13.680353152815336,0.1185957193374633,0.0
36005032600,0.2279045988193005,8.057778603203984,0.0835736542940139,0.0
36005032800,0.2373066766957134,10.83452908240027,0.1146114766597747,0.0
36005033601,0.2491515595697891,16.88018590039096,0.1483049988746643,0.0
36005033602,0.2523650214520614,17.761233281781955,0.0982296988368034,0.0
36005034000,0.3293577794935599,11.695505554955204,0.0867702439427375,0.0
36005034200,0.2166924455840044,7.965125229004725,0.1013680920004844,0.0
36005034300,0.2327426301779237,10.812732342811865,0.1554679721593856,0.0
36005034400,0.2370180089446745,7.115759506247934,0.0913216546177864,0.0
36005035900,0.2591000687939294,22.859140168368548,0.0401492416858673,0.0
36005036300,0.2965198080035551,14.692972707284424,0.0558023750782012,0.0
36005036501,0.3713827608085289,14.598609656241,0.0259426459670066,0.0
36005036901,0.3500775890529171,17.86223736727119,0.0455030128359794,0.0
36005036902,0.2310571747515911,21.637486895829603,0.0575338713824749,0.0
36005037000,0.2682613735208747,7.748269974220431,0.0999301299452781,0.0
36005037100,0.2777988873005,14.01501573580024,0.0644047409296035,0.0
36005037300,0.3207622502301103,13.94487823040518,0.0374398790299892,0.0
36005037400,0.2575427508661801,15.716878449999951,0.0860144644975662,0.0
36005037504,0.3244093920535819,17.387757340449724,0.0461342707276344,0.0
36005038200,0.2512818399191104,8.357929833471763,0.0538991056382656,0.0
36005038600,0.2531268513104166,9.566240323862978,0.0724469423294067,0.0
36005038800,0.2611354656875381,8.41525013639593,0.0658209919929504,0.0
36005039000,0.3306246210851883,10.08800396292066,0.0567129515111446,0.0
36005039100,0.3857925236154917,13.061467433746731,0.0503470785915851,0.0
36005039200,0.3220265153479323,10.450528894144936,0.0789278596639633,0.0
36005039800,0.2465859057474603,8.83411017956326,0.071797989308834,0.0
36005040302,0.3902993696195732,19.240308475265294,0.0181189514696598,0.0
36005040303,0.36686149590808,17.104126382464923,0.0379201024770736,0.0
36005040304,0.4269259375258425,18.9706284930228,0.0319558829069137,0.0
36005040400,0.2743161752440719,9.284167687320922,0.0708539113402366,0.0
36005040501,0.435117294541628,16.456394242177208,0.0267943479120731,0.0
36005040502,0.3866539002396589,15.380526233829288,0.0442654527723789,0.0
36005040600,0.3090992640926974,8.853354648885333,0.0633828565478324,0.0
36005040701,0.3751779979232573,19.61943881146305,0.0207760632038116,0.0
36005040702,0.3357699244906393,16.994994496565482,0.0460700057446956,0.0
36005040800,0.3786521597546926,11.838346281772765,0.0631608515977859,0.0
36005041500,0.3833332766109056,15.677993094280732,0.0547068938612937,0.0
36005041900,0.2189305845204329,14.757952769118452,0.0989230722188949,0.0
36005042000,0.3776539263688515,15.331404501213823,0.0564007237553596,0.0
36005042200,0.3019351309879328,8.920850379680074,0.0699348300695419,0.0
36005042300,0.1978175535350059,14.28392182349757,0.096637450158596,0.0
36005042400,0.2545635570990795,8.219001049309554,0.0707049295306205,0.0
36005042800,0.2470457460838552,8.319834585785413,0.0865381583571434,0.0
36005042902,0.4107321536452024,15.327196057792529,0.0473624542355537,0.0
36005043000,0.2574288032014311,8.593706415175506,0.1045554652810096,0.0
36005043101,0.4302622143010898,15.50651892445924,0.0389869883656501,0.0
36005043400,0.2627330976690613,9.409347078558312,0.030969463288784,0.0
36005043600,0.2665705762288776,8.080347535487366,0.0819473937153816,0.0
36005044200,0.2782008497581531,8.859465478807111,0.0656859204173088,0.0
36005044400,0.2196169547730362,9.044061566698913,0.1109848767518997,0.0
36005044800,0.2365158431415865,8.076631286623563,0.1027726680040359,0.0
36005044901,0.2762109687905746,9.974038685522922,0.0868353396654129,0.0
36005044902,0.3120422249246892,9.491779891694392,0.0886391103267669,0.0
36005045600,0.1456148086698713,8.281794554734429,0.0377748943865299,0.0383403155964884
36005045800,0.1337763962368666,17.052589742355543,0.0909639447927475,0.0
36005046204,0.1504756268668446,44.68196196784669,0.1147070750594139,0.0
36005046206,0.0981773416571224,55.90145264198742,0.1135269999504089,0.0
36005046207,0.182459846987446,30.03161936642944,0.0847093164920806,0.0
36005046209,0.1874825477853792,9.583008768888144,0.0411687195301055,0.0343769425952733
36005048401,0.2280579318631816,7.790222419088306,0.0594083368778228,0.0
36005048402,0.024254178435083,12.62888209806232,0.2117074429988861,0.0341353445946292
36081000200,0.3684695325826862,10.88252115706579,0.0767173767089843,0.0
36081000600,0.3237100159892408,7.579213442515081,0.0530570819973945,0.0
36081000702,0.4070509616929474,12.466475041678072,0.0441181734204292,0.0
36081000800,0.3219443027111615,7.464599955820032,0.0669000372290611,0.0
36081001000,0.3757644461276389,7.647528153492582,0.0799949318170547,0.0
36081001200,0.3408200426901531,9.416044353977666,0.0827075541019439,0.0
36081001600,0.352082845577456,8.523458065638112,0.0500066317617893,0.0
36081002400,0.3176614792325912,8.895533968888534,0.0794894769787788,0.0
36081002600,0.322660677658561,9.124756377949122,0.0685113072395324,0.0
36081002800,0.3212886103889854,7.742531018067693,0.0723744928836822,0.0
36081003000,0.2866776039821994,9.144174508248888,0.0509481728076934,0.0
36081003100,0.3967567747034797,15.900495376019038,0.0246373545378446,0.0
36081003200,0.2781293848174502,7.464474619295586,0.0493758730590343,0.0
36081003302,0.4245049721584414,9.946533164436122,0.0261281561106443,0.0
36081004002,0.3071371055543094,7.83175270070284,0.0343493558466434,0.0
36081004300,0.2234074445115673,12.497442216580373,0.0547233521938324,0.0
36081004500,0.2279251458463121,15.443620216991416,0.0494228042662143,0.0
36081004700,0.2524897212666818,11.429083141405334,0.0852464139461517,0.0
36081005000,0.0023562007079488,7.975940745273657,0.1786751896142959,0.0
36081005100,0.4517806544731765,11.313815800204363,0.0332248695194721,0.0
36081005300,0.3822087080201816,10.385699439035855,0.0324092768132686,0.0
36081005500,0.5369656151634443,12.007491510063796,0.0308187715709209,0.0
36081005700,0.4775093086704624,13.23271554026979,0.0323784500360488,0.0
36081006300,0.4109291337179444,11.28832245277338,0.0327203683555126,0.0
36081006501,0.4094158070156135,12.004404470659352,0.0275903530418872,0.0
36081006502,0.4077562904271693,11.337887116416317,0.0384416468441486,0.0
36081006900,0.3357569498266043,13.548901858442836,0.0368710905313491,0.0
36081007100,0.3738786400702338,10.98960459999462,0.0240799002349376,0.0
36081007300,0.400224538389302,16.223029188656835,0.0386063829064369,0.0
36081007500,0.3957053829339222,15.813613540450405,0.0356951989233493,0.0
36081007700,0.3200053848007075,13.208475863203509,0.040471002459526,0.0
36081007900,0.3432788687193284,11.598284576630128,0.0431894436478614,0.0
36081008300,0.3331178650084929,11.488914150765794,0.0525036193430423,0.0
36081008500,0.4090802619667391,12.128102277969544,0.0130487028509378,0.0
36081009400,0.3507181306555749,7.368665360589617,0.0286008827388286,0.0
36081009500,0.2228402885649578,8.844462231427455,0.0477909371256828,0.0
36081009600,0.3261132049503216,8.091501880861438,0.0422417819499969,0.0
36081009700,0.3344524384134597,9.03840378842006,0.0407631210982799,0.0
36081009800,0.3858794905220917,7.3846597410928,0.021620724350214,0.0
36081010000,0.3197796777404013,7.215249744444407,0.0382202565670013,0.0
36081010100,0.3102395422756776,6.901215065322528,0.0439637973904609,0.0
36081010200,0.2867227749626117,8.748280107576607,0.0541790723800659,0.0
36081010400,0.3457103177026636,8.03148267693652,0.0412481799721717,0.0
36081010800,0.3424387187713639,7.777533726960398,0.041687574237585,0.0
36081011100,0.3103952279641256,8.399726093385503,0.0403473563492298,0.0
36081011200,0.3333781044158076,8.48727242838235,0.0442413166165351,0.0
36081011300,0.3733140137499958,9.827174849967593,0.0329590216279029,0.0
36081011400,0.3636648122335053,7.803810791176434,0.0388233624398708,0.0
36081011500,0.3644865637766496,10.23171149541672,0.032169759273529,0.0
36081011700,0.35703957052359,8.229605071955634,0.0386938340961933,0.0
36081011900,0.3615567207981883,9.488878606304905,0.0433736816048622,0.0
36081012000,0.3292876417530206,8.666037506643882,0.0554027147591114,0.0
36081012100,0.3398389808975449,7.854395977920485,0.0426529794931411,0.0
36081012200,0.3183333650459543,9.047977199866953,0.0518483370542526,0.0
36081012400,0.3126178917496066,10.465341887369457,0.0512943193316459,0.0
36081012601,0.3099808174893065,7.981097909991576,0.0589628107845783,0.0
36081012602,0.3253319223117653,7.908261883064734,0.0662002265453338,0.0
36081012800,0.3155455905187203,10.20570912185948,0.07565688341856,0.0
36081014000,0.3001399994011174,10.265655273835392,0.0624363794922828,0.0
36081014201,0.3430925015006696,7.730274557748186,0.054878432303667,0.0
36081014300,0.3905962347828636,10.44397243148249,0.0322785452008247,0.0
36081014500,0.3367419578798756,8.253027705226296,0.0397433638572692,0.0
36081014700,0.3901135318573231,9.26064485581372,0.0272845216095447,0.0
36081014800,0.2394501853494675,7.477957433938731,0.0322620347142219,0.0
36081014900,0.4334878889820283,10.42270218553504,0.0381158106029033,0.0
36081015000,0.2922306408414327,8.066681290593293,0.0297661703079938,0.0
36081015100,0.335419634106071,9.200982783912664,0.0451193377375602,0.0
36081015200,0.2981835824514192,7.555072863807829,0.0462789945304393,0.0
36081015300,0.3305550149865234,9.17108765359122,0.0398899428546428,0.0
36081015400,0.3225993048583077,8.516733937418106,0.0236860793083906,0.0
36081015600,0.3177959226543372,8.011947999116012,0.0337228402495384,0.0
36081015700,0.4554094726762013,9.212868162946032,0.013406372629106,0.0
36081015801,0.2666329367897296,7.553764377840496,0.0619842857122421,0.0
36081015802,0.3495701048690412,7.51517797406292,0.0419569201767444,0.0
36081016100,0.3958045689326785,8.295240745585739,0.0350096151232719,0.0
36081016400,0.3132702841270059,7.276685250949504,0.0398208312690258,0.0
36081016800,0.2666802402199857,7.261242388218327,0.0451510436832904,0.0
36081016900,0.2831234542420431,11.873856766403325,0.1191196888685226,0.0
36081017000,0.254705177400336,7.919510434276455,0.0398892164230346,0.0
36081017200,0.259593111677983,7.199133864818104,0.0383589826524257,0.0
36081017400,0.2662710518539036,6.943205088829683,0.0385067276656627,0.0
36081017600,0.2499177676803291,7.595469915499322,0.0397705025970935,0.0
36081017800,0.2467334320767096,7.111080516127694,0.0406855642795562,0.0
36081017901,0.3674605887568839,9.881588589958168,0.0269960388541221,0.0
36081017902,0.5146180522769823,15.91665605202344,0.0251436792314052,0.0
36081018000,0.2208333022534691,7.554344732461012,0.0479666292667388,0.0
36081018101,0.386811728237238,13.862610939640318,0.0419089794158935,0.0
36081018102,0.4268532391819672,15.79606596339933,0.0368889942765235,0.0
36081018200,0.2108677459189282,7.482941791771415,0.0683412924408912,0.0
36081018300,0.3415616055956046,12.325065336505745,0.0786939784884452,0.0
36081018401,0.2314195472731688,8.207931509383238,0.0510513558983802,0.0
36081018402,0.262237409029412,7.502361840771985,0.0583522394299507,0.0
36081018501,0.3440339571265276,13.384759646898845,0.0704009011387825,0.0
36081018502,0.4035475362594097,12.621575704902572,0.0451341532170772,0.0
36081018600,0.1963541278532348,7.040515759104044,0.0579327158629894,0.0
36081018700,0.2180395803350797,8.943898746663388,0.0435801222920417,0.0
36081018800,0.1684371638046549,6.800557516177132,0.0669215992093086,0.0
36081018900,0.4407572496012716,9.971135259708245,0.0499100498855114,0.0
36081019000,0.2708563654261807,7.22519374902594,0.0591988451778888,0.0
36081019200,0.2346228450363159,8.177503704625584,0.046133067458868,0.0
36081019400,0.202946964690291,7.082108368907834,0.0769294872879982,0.0
36081019600,0.2591842275527893,8.626028207179516,0.0639204457402229,0.0
